Female	Female_direct	name	type	Male	Male_direct	feature	tissue
0.674321667	up	"chr7,96374007,96374308"	Mutlu_PM2.5	0.653000929	up	DAR	Blood_adult
0.659817767	up	"chr5,90951553,90951791"	Mutlu_PM2.5	0.607724681	up	DAR	Blood_adult
0.687295706	up	"chr1,13314006,13314431"	Mutlu_PM2.5	0.657459361	up	DAR	Blood_adult
0.629060829	up	"chr1,60954918,60955112"	Mutlu_PM2.5	-0.662794064	down	DAR	Blood_adult
0.678401868	up	"chr5,97752402,97752616"	Mutlu_PM2.5	0.647034715	up	DAR	Blood_adult
0.716796965	up	"chr15,10313602,10314070"	Mutlu_PM2.5	-0.59969625	down	DAR	Blood_adult
0.685288776	up	"chr6,13722212,13722479"	Mutlu_PM2.5	-0.68032166	down	DAR	Blood_adult
-0.872022605	down	"chr2,119344703,119345178"	Mutlu_PM2.5	0.598699043	up	DAR	Blood_adult
0.706327327	up	"chr13,94116687,94117062"	Mutlu_PM2.5	-0.628872168	down	DAR	Blood_adult
-0.777813136	down	"chr16,11426145,11426375"	Mutlu_PM2.5	0.663709685	up	DAR	Blood_adult
-0.787108567	down	"chr9,57233793,57234137"	Mutlu_PM2.5	-0.726751661	down	DAR	Blood_adult
-0.692519573	down	"chr13,52004023,52004299"	Mutlu_PM2.5	-0.740984125	down	DAR	Blood_adult
0.741627833	up	"chr12,41991463,41991710"	Mutlu_PM2.5	0.589259494	up	DAR	Blood_adult
-0.981530054	down	"chr13,40288753,40288945"	Mutlu_PM2.5	-0.74529681	down	DAR	Blood_adult
-0.670127707	down	"chr19,53824892,53825371"	Mutlu_PM2.5	-0.70613716	down	DAR	Blood_adult
-1.056192004	down	"chr8,120102902,120103154"	Mutlu_PM2.5	0.597962296	up	DAR	Blood_adult
0.65707036	up	"chr11,108707746,108708276"	Mutlu_PM2.5	-0.676365999	down	DAR	Blood_adult
0.65469581	up	"chr10,54054612,54054857"	Mutlu_PM2.5	0.668700551	up	DAR	Blood_adult
0.818785754	up	"chr15,42523477,42523886"	Mutlu_PM2.5	-0.644035458	down	DAR	Blood_adult
-0.704388841	down	"chr11,80792139,80792450"	Mutlu_PM2.5	0.61827301	up	DAR	Blood_adult
0.652591784	up	"chr6,51454139,51454500"	Mutlu_PM2.5	0.598344655	up	DAR	Blood_adult
0.614500558	up	"chr15,60833695,60834014"	Mutlu_PM2.5	0.621352797	up	DAR	Blood_adult
-0.75796025	down	"chr6,72644543,72644860"	Mutlu_PM2.5	-0.611094454	down	DAR	Blood_adult
0.666944349	up	"chr15,92341529,92341747"	Mutlu_PM2.5	0.655616114	up	DAR	Blood_adult
-0.947171043	down	"chr19,29678453,29678679"	Mutlu_PM2.5	-0.599266858	down	DAR	Blood_adult
-0.714330187	down	"chr7,111277772,111278029"	Mutlu_PM2.5	-0.712193517	down	DAR	Blood_adult
-0.617541609	down	"chr7,43685360,43685702"	Mutlu_PM2.5	-0.630908853	down	DAR	Blood_adult
0.594977035	up	"chr8,53657261,53657728"	Mutlu_PM2.5	0.62931921	up	DAR	Blood_adult
0.834943155	up	"chr1,94356722,94356932"	Mutlu_PM2.5	0.58577576	up	DAR	Blood_adult
0.737284941	up	"chr1,128663289,128663495"	Mutlu_PM2.5	-0.736041128	down	DAR	Blood_adult
-0.950197365	down	"chr12,8434113,8434307"	Mutlu_PM2.5	-0.588888123	down	DAR	Blood_adult
-0.800484228	down	"chr3,136692918,136693147"	Mutlu_PM2.5	0.585690953	up	DAR	Blood_adult
-0.905243436	down	"chrX,12452922,12453366"	Mutlu_PM2.5	-0.628827201	down	DAR	Blood_adult
-1.00909416	down	"chr3,90659434,90659917"	Mutlu_PM2.5	-0.64919185	down	DAR	Blood_adult
-0.667578591	down	"chr15,91664750,91665001"	Mutlu_PM2.5	-0.652278919	down	DAR	Blood_adult
-0.893327998	down	"chr16,91629814,91630076"	Mutlu_PM2.5	-0.64843785	down	DAR	Blood_adult
-0.725444992	down	"chr2,45019080,45019285"	Mutlu_PM2.5	-0.65739369	down	DAR	Blood_adult
-0.671040996	down	"chr3,16022303,16022558"	Mutlu_PM2.5	-0.633557167	down	DAR	Blood_adult
0.746837637	up	"chr3,61661453,61661651"	Mutlu_PM2.5	-0.652274599	down	DAR	Blood_adult
0.595222192	up	"chr4,19584534,19584929"	Mutlu_PM2.5	-0.685850154	down	DAR	Blood_adult
-0.629753837	down	"chr2,17690106,17690520"	Mutlu_PM2.5	0.597220741	up	DAR	Blood_adult
-0.850332443	down	"chr2,29769018,29769309"	Mutlu_PM2.5	-0.593917696	down	DAR	Blood_adult
-0.624298878	down	"chr3,138334366,138334629"	Mutlu_PM2.5	-0.616943496	down	DAR	Blood_adult
1.30710943	up	"chr12,92483855,92484285"	Walker_TBT	-0.734718276	down	DAR	Blood_adult
0.766550905	up	"chr2,157138969,157139144"	Walker_TBT	0.902867706	up	DAR	Blood_adult
0.696195879	up	"chr5,102537672,102538120"	Walker_TBT	0.712064552	up	DAR	Blood_adult
0.884638036	up	"chr15,67780893,67781256"	Walker_TBT	-0.839846825	down	DAR	Blood_adult
-0.89641979	down	"chr3,27458540,27458791"	Walker_TBT	-1.064434381	down	DAR	Blood_adult
0.652268463	up	"chr12,40140771,40141093"	Walker_TBT	-0.690440239	down	DAR	Blood_adult
0.970888191	up	"chr12,103437730,103437948"	Walker_TBT	-0.641314885	down	DAR	Blood_adult
1.201296907	up	"chr7,99106651,99107244"	Walker_TBT	-0.63960939	down	DAR	Blood_adult
0.817739961	up	"chr7,141460754,141461096"	Walker_TBT	0.62822749	up	DAR	Blood_adult
0.7586311	up	"chr7,140967876,140968223"	Walker_TBT	0.694028316	up	DAR	Blood_adult
0.70364	up	"chr11,106428118,106428391"	Walker_TBT	-0.936424746	down	DAR	Blood_adult
-0.787829633	down	"chr6,30352822,30353060"	Walker_TBT	-0.615494236	down	DAR	Blood_adult
0.751378376	up	"chr15,67146354,67147274"	Walker_TBT	-0.608252645	down	DAR	Blood_adult
1.135139176	up	"chr7,113780362,113780663"	Walker_TBT	-0.627596606	down	DAR	Blood_adult
1.032448608	up	"chr11,62847871,62848096"	Walker_TBT	0.60495219	up	DAR	Blood_adult
0.5887339	up	"chr11,83618328,83618871"	Walker_TBT	0.699426171	up	DAR	Blood_adult
0.608910247	up	"chr17,8233750,8234153"	Walker_TBT	-0.840507662	down	DAR	Blood_adult
0.700181794	up	"chr11,83616663,83616896"	Walker_TBT	-0.643254865	down	DAR	Blood_adult
0.853311149	up	"chr18,38939288,38939590"	Walker_TBT	0.841741933	up	DAR	Blood_adult
0.81946693	up	"chrX,73877062,73877308"	Walker_TBT	-0.628080309	down	DAR	Blood_adult
0.851675676	up	"chr19,21376884,21377179"	Walker_TBT	0.836286693	up	DAR	Blood_adult
0.624488885	up	"chr16,24202759,24203037"	Walker_TBT	0.743319702	up	DAR	Blood_adult
0.905913674	up	"chr16,15956377,15956778"	Walker_TBT	0.740981176	up	DAR	Blood_adult
0.715679493	up	"chr11,20232175,20232428"	Walker_TBT	-0.84285085	down	DAR	Blood_adult
1.024547571	up	"chr7,125539376,125539616"	Walker_TBT	-0.645004816	down	DAR	Blood_adult
0.916110163	up	"chr13,56601209,56601506"	Walker_TBT	-0.748300286	down	DAR	Blood_adult
0.642314503	up	"chr9,44544971,44545367"	Walker_TBT	-0.928415642	down	DAR	Blood_adult
-0.877779895	down	"chr11,118276438,118276714"	Walker_TBT	-0.664290869	down	DAR	Blood_adult
0.645012021	up	"chr15,30608124,30608381"	Walker_TBT	-0.81520663	down	DAR	Blood_adult
0.737468376	up	"chr19,21796427,21796641"	Walker_TBT	-0.717130467	down	DAR	Blood_adult
0.794224833	up	"chr4,63151024,63151310"	Walker_TBT	0.6553918	up	DAR	Blood_adult
0.635113425	up	"chr8,80948449,80949054"	Walker_TBT	-0.858605566	down	DAR	Blood_adult
0.94204445	up	"chr19,29414564,29414776"	Walker_TBT	-0.741620324	down	DAR	Blood_adult
0.669401203	up	"chr18,39334403,39334837"	Walker_TBT	-0.766289805	down	DAR	Blood_adult
0.697467145	up	"chr9,58552155,58552371"	Walker_TBT	-0.792913715	down	DAR	Blood_adult
0.773211405	up	"chr15,76303729,76303982"	Walker_TBT	-0.696649992	down	DAR	Blood_adult
0.67249272	up	"chr10,126492281,126492536"	Walker_TBT	-0.631727061	down	DAR	Blood_adult
0.820018925	up	"chr3,68643029,68643248"	Walker_TBT	-0.664040839	down	DAR	Blood_adult
0.812509303	up	"chr11,61774774,61775221"	Walker_TBT	-0.666648187	down	DAR	Blood_adult
0.828927418	up	"chr5,92318680,92318895"	Walker_TBT	-0.653654139	down	DAR	Blood_adult
0.855273834	up	"chr5,43187436,43187705"	Walker_TBT	-0.733309568	down	DAR	Blood_adult
0.656229878	up	"chr11,82016471,82016767"	Walker_TBT	-0.82153607	down	DAR	Blood_adult
0.618314997	up	"chr8,120044997,120045294"	Walker_TBT	-0.627416304	down	DAR	Blood_adult
-0.593910612	down	"chr1,60416808,60417136"	Walker_TBT	-0.713567731	down	DAR	Blood_adult
0.61259938	up	"chr17,57358502,57358799"	Walker_TBT	-0.619608282	down	DAR	Blood_adult
0.858054885	up	"chr11,101587787,101588037"	Walker_TBT	-0.733448447	down	DAR	Blood_adult
0.654675233	up	"chr16,32179578,32179760"	Walker_TBT	0.725109769	up	DAR	Blood_adult
-0.587257141	down	"chr17,25219572,25219772"	Walker_TBT	-0.60494849	down	DAR	Blood_adult
0.723230078	up	"chr16,90396932,90397197"	Walker_TBT	-0.716339187	down	DAR	Blood_adult
0.685890648	up	"chr9,75549072,75549275"	Walker_TBT	-0.701244029	down	DAR	Blood_adult
0.653523354	up	"chr8,80263016,80263231"	Walker_TBT	-0.700296057	down	DAR	Blood_adult
0.757873078	up	"chr3,68611343,68611612"	Walker_TBT	-0.615352861	down	DAR	Blood_adult
0.592105241	up	"chr19,24471553,24471875"	Walker_TBT	-0.755223452	down	DAR	Blood_adult
-0.692337502	down	"chr11,54621849,54622075"	Walker_TBT	-0.605170314	down	DAR	Blood_adult
0.662503817	up	"chr12,69332225,69332483"	Walker_TBT	-0.602789731	down	DAR	Blood_adult
0.712938858	up	"chr2,128339609,128340273"	Walker_TBT	-0.61349267	down	DAR	Blood_adult
-0.591589777	down	"chr1,39105358,39106068"	Walker_TBT	-0.671368227	down	DAR	Blood_adult
-0.677384088	down	"chr8,121513504,121513749"	Walker_TBT	-0.612487132	down	DAR	Blood_adult
0.670335757	up	"chr11,83717113,83717301"	Walker_TBT	-0.657071059	down	DAR	Blood_adult
0.602481836	up	"chr2,118540136,118540528"	Walker_TBT	-0.598861363	down	DAR	Blood_adult
0.66125173	up	"chr5,63828847,63829146"	Walker_TBT	-0.622984563	down	DAR	Blood_adult
0.708897864	up	"chr13,54207122,54207343"	Walker_TBT	-0.659178341	down	DAR	Blood_adult
0.761371759	up	"chr2,28397841,28398026"	Walker_TBT	0.615201786	up	DAR	Blood_adult
0.715059436	up	"chr5,135909533,135909843"	Walker_TBT	-0.731976028	down	DAR	Blood_adult
0.722359452	up	"chr6,134310233,134310628"	Walker_TBT	-0.656200934	down	DAR	Blood_adult
0.74931382	up	"chr13,89828463,89828696"	Walker_TBT	-0.750981983	down	DAR	Blood_adult
0.58893521	up	"chr4,133978093,133978642"	Walker_TBT	-0.585242789	down	DAR	Blood_adult
0.696543067	up	"chr15,79408885,79409117"	Walker_TBT	-0.618755636	down	DAR	Blood_adult
0.61770898	up	"chr13,46521585,46521860"	Walker_TBT	0.665705653	up	DAR	Blood_adult
-0.738928705	down	"chr4,133431652,133431868"	Walker_TBT	-0.614321978	down	DAR	Blood_adult
0.686290018	up	"chr3,98067970,98068161"	Walker_TBT	-0.751688292	down	DAR	Blood_adult
-0.587615921	down	"chr12,3548618,3548951"	Walker_TBT	-0.679405943	down	DAR	Blood_adult
-0.61265813	down	"chr10,4598327,4598756"	Walker_TBT	-0.612568501	down	DAR	Blood_adult
0.803576303	up	"chr10,128780250,128780500"	Walker_TBT	-0.644674995	down	DAR	Blood_adult
0.620699337	up	"chr11,121743303,121743478"	Walker_TBT	-0.749150545	down	DAR	Blood_adult
0.771073363	up	"chr3,15439931,15440154"	Walker_TBT	-0.617856504	down	DAR	Blood_adult
0.656025683	up	"chr18,68706596,68706861"	Walker_TBT	-0.830725447	down	DAR	Blood_adult
0.634681211	up	"chr18,36713434,36713754"	Walker_TBT	-0.645381751	down	DAR	Blood_adult
-0.588806586	down	"chr17,29533955,29534184"	Walker_TBT	-0.77737226	down	DAR	Blood_adult
0.59954355	up	"chr11,73092952,73093258"	Walker_TBT	0.679803349	up	DAR	Blood_adult
0.607612707	up	"chr19,32567177,32567770"	Walker_TBT	-0.631229374	down	DAR	Blood_adult
0.611209955	up	"chr3,96770021,96770344"	Walker_TBT	-0.592674904	down	DAR	Blood_adult
0.617065315	up	"chr6,124496137,124496326"	Walker_TBT	-0.61058831	down	DAR	Blood_adult
0.143429375	hyper	"chr9,87165800,87166000"	Zhibin_As	0.189049515	hyper	DMR	Blood_adult
0.161536722	hyper	"chrX,169987200,169987400"	Zhibin_As	0.143900767	hyper	DMR	Blood_adult
0.112062585	hyper	"chr12,99838800,99839000"	Dolinoy_DEHP	0.110684256	hyper	DMR	Blood_adult
-0.130351813	hypo	"chr7,143295600,143295800"	Dolinoy_DEHP	-0.127132559	hypo	DMR	Blood_adult
0.398273706	hyper	"chr4,134160000,134160400"	Dolinoy_Pb	0.412919221	hyper	DMR	Blood_adult
0.102227639	hyper	"chr5,113024400,113024600"	Dolinoy_Pb	0.139693191	hyper	DMR	Blood_adult
-0.105650167	hypo	"chr4,137724400,137724600"	Dolinoy_Pb	0.105776664	hyper	DMR	Blood_adult
0.233444903	hyper	"chr1,38230800,38231000"	Bartolomei_BPA10ug	0.117481741	hyper	DMR	Blood_adult
0.118680315	hyper	"chr1,153304200,153304400"	Bartolomei_BPA10ug	0.113313955	hyper	DMR	Blood_adult
0.145572389	hyper	"chr1,165934000,165934200"	Bartolomei_BPA10ug	0.128994769	hyper	DMR	Blood_adult
0.178423756	hyper	"chr1,180352400,180352600"	Bartolomei_BPA10ug	0.148158951	hyper	DMR	Blood_adult
0.160123538	hyper	"chr10,21080000,21080200"	Bartolomei_BPA10ug	0.14326796	hyper	DMR	Blood_adult
0.19840975	hyper	"chr10,22293400,22293600"	Bartolomei_BPA10ug	0.175507509	hyper	DMR	Blood_adult
0.107145958	hyper	"chr10,75950800,75951000"	Bartolomei_BPA10ug	0.101490071	hyper	DMR	Blood_adult
0.131088501	hyper	"chr10,77057200,77057400"	Bartolomei_BPA10ug	0.13941671	hyper	DMR	Blood_adult
0.137240615	hyper	"chr10,128436400,128436600"	Bartolomei_BPA10ug	0.144735468	hyper	DMR	Blood_adult
0.18751794	hyper	"chr11,5158200,5158400"	Bartolomei_BPA10ug	0.125700845	hyper	DMR	Blood_adult
0.164999167	hyper	"chr11,6588400,6588600"	Bartolomei_BPA10ug	0.13211059	hyper	DMR	Blood_adult
0.20493597	hyper	"chr11,44480400,44480600"	Bartolomei_BPA10ug	0.11954888	hyper	DMR	Blood_adult
0.301640456	hyper	"chr11,68082800,68083200"	Bartolomei_BPA10ug	0.261705298	hyper	DMR	Blood_adult
0.143837307	hyper	"chr11,82678600,82678800"	Bartolomei_BPA10ug	0.13779088	hyper	DMR	Blood_adult
0.142881547	hyper	"chr12,110983800,110984000"	Bartolomei_BPA10ug	0.101205672	hyper	DMR	Blood_adult
0.220024271	hyper	"chr13,110406000,110406200"	Bartolomei_BPA10ug	0.12440516	hyper	DMR	Blood_adult
0.139749257	hyper	"chr14,31225400,31225600"	Bartolomei_BPA10ug	0.104450219	hyper	DMR	Blood_adult
0.141494486	hyper	"chr15,59060400,59060600"	Bartolomei_BPA10ug	0.14269345	hyper	DMR	Blood_adult
0.195518645	hyper	"chr15,64016600,64016800"	Bartolomei_BPA10ug	0.168950565	hyper	DMR	Blood_adult
0.10708491	hyper	"chr17,63008000,63008200"	Bartolomei_BPA10ug	0.119586716	hyper	DMR	Blood_adult
0.18639067	hyper	"chr17,84999600,84999800"	Bartolomei_BPA10ug	0.126976068	hyper	DMR	Blood_adult
0.188613252	hyper	"chr18,35649400,35649600"	Bartolomei_BPA10ug	0.148483432	hyper	DMR	Blood_adult
0.178839347	hyper	"chr2,92302000,92302200"	Bartolomei_BPA10ug	0.102974253	hyper	DMR	Blood_adult
0.117577313	hyper	"chr2,120106600,120106800"	Bartolomei_BPA10ug	0.127606983	hyper	DMR	Blood_adult
0.115646556	hyper	"chr2,151984200,151984400"	Bartolomei_BPA10ug	0.105712585	hyper	DMR	Blood_adult
0.157799521	hyper	"chr3,14876600,14876800"	Bartolomei_BPA10ug	0.133677915	hyper	DMR	Blood_adult
0.161970734	hyper	"chr3,80792000,80792200"	Bartolomei_BPA10ug	0.108672486	hyper	DMR	Blood_adult
0.139380592	hyper	"chr3,97161000,97161200"	Bartolomei_BPA10ug	0.16311829	hyper	DMR	Blood_adult
0.180899802	hyper	"chr3,116017600,116017800"	Bartolomei_BPA10ug	0.128980319	hyper	DMR	Blood_adult
0.175592771	hyper	"chr3,138017000,138017200"	Bartolomei_BPA10ug	0.10667692	hyper	DMR	Blood_adult
0.162851842	hyper	"chr3,145944400,145944600"	Bartolomei_BPA10ug	0.111832244	hyper	DMR	Blood_adult
0.136767344	hyper	"chr4,44918400,44918600"	Bartolomei_BPA10ug	0.204158296	hyper	DMR	Blood_adult
0.173537493	hyper	"chr4,49286000,49286200"	Bartolomei_BPA10ug	0.161258343	hyper	DMR	Blood_adult
0.19926901	hyper	"chr4,62777600,62777800"	Bartolomei_BPA10ug	0.134631953	hyper	DMR	Blood_adult
0.165058458	hyper	"chr4,106220800,106221000"	Bartolomei_BPA10ug	0.100859776	hyper	DMR	Blood_adult
0.15828291	hyper	"chr4,140775000,140775200"	Bartolomei_BPA10ug	0.112534968	hyper	DMR	Blood_adult
0.158638538	hyper	"chr5,136863400,136863600"	Bartolomei_BPA10ug	0.109425088	hyper	DMR	Blood_adult
0.162155644	hyper	"chr5,140387200,140387400"	Bartolomei_BPA10ug	0.102911198	hyper	DMR	Blood_adult
0.107009344	hyper	"chr5,146679000,146679200"	Bartolomei_BPA10ug	0.135624041	hyper	DMR	Blood_adult
0.10964599	hyper	"chr5,148908200,148908400"	Bartolomei_BPA10ug	0.130603802	hyper	DMR	Blood_adult
0.131559625	hyper	"chr6,48429400,48429600"	Bartolomei_BPA10ug	0.137034937	hyper	DMR	Blood_adult
0.121498278	hyper	"chr6,88777000,88777200"	Bartolomei_BPA10ug	0.131400062	hyper	DMR	Blood_adult
0.110505333	hyper	"chr6,115848800,115849000"	Bartolomei_BPA10ug	0.151345959	hyper	DMR	Blood_adult
0.172957747	hyper	"chr7,126414800,126415000"	Bartolomei_BPA10ug	0.172240326	hyper	DMR	Blood_adult
0.19207051	hyper	"chr7,132697600,132697800"	Bartolomei_BPA10ug	0.204037341	hyper	DMR	Blood_adult
0.125495458	hyper	"chr8,46847000,46847200"	Bartolomei_BPA10ug	0.15109037	hyper	DMR	Blood_adult
0.145402663	hyper	"chr8,115107200,115107400"	Bartolomei_BPA10ug	0.116297537	hyper	DMR	Blood_adult
0.113987837	hyper	"chr9,44571000,44571200"	Bartolomei_BPA10ug	0.121577606	hyper	DMR	Blood_adult
0.13205944	hyper	"chr9,45586600,45586800"	Bartolomei_BPA10ug	0.104758866	hyper	DMR	Blood_adult
-0.115656946	hypo	"chr1,21333400,21333600"	Bartolomei_BPA10ug	-0.105419598	hypo	DMR	Blood_adult
-0.141783806	hypo	"chr1,58719600,58719800"	Bartolomei_BPA10ug	-0.138831096	hypo	DMR	Blood_adult
-0.117756229	hypo	"chr1,138683800,138684000"	Bartolomei_BPA10ug	-0.106563711	hypo	DMR	Blood_adult
-0.14584258	hypo	"chr11,97112800,97113000"	Bartolomei_BPA10ug	-0.102163888	hypo	DMR	Blood_adult
-0.118616878	hypo	"chr12,3871600,3871800"	Bartolomei_BPA10ug	-0.106753953	hypo	DMR	Blood_adult
-0.158981181	hypo	"chr15,5518000,5518200"	Bartolomei_BPA10ug	-0.104806414	hypo	DMR	Blood_adult
-0.105182125	hypo	"chr5,125452600,125452800"	Bartolomei_BPA10ug	-0.112542626	hypo	DMR	Blood_adult
-0.176014861	hypo	"chr6,91113400,91113600"	Bartolomei_BPA10ug	-0.130776457	hypo	DMR	Blood_adult
0.104950708	hyper	"chr1,23445200,23445400"	Biswal_PM2.5	0.140556352	hyper	DMR	Blood_adult
0.108219919	hyper	"chr1,133053200,133053400"	Biswal_PM2.5	0.131411194	hyper	DMR	Blood_adult
0.141063802	hyper	"chr10,42044600,42044800"	Biswal_PM2.5	0.12121254	hyper	DMR	Blood_adult
0.13109275	hyper	"chr10,83740600,83740800"	Biswal_PM2.5	0.145744167	hyper	DMR	Blood_adult
0.126627431	hyper	"chr10,117559800,117560000"	Biswal_PM2.5	0.107772722	hyper	DMR	Blood_adult
0.103175714	hyper	"chr11,72470600,72470800"	Biswal_PM2.5	0.139833943	hyper	DMR	Blood_adult
0.172156757	hyper	"chr4,34650200,34650400"	Biswal_PM2.5	0.11106231	hyper	DMR	Blood_adult
0.126309927	hyper	"chr4,44918400,44918600"	Biswal_PM2.5	0.105918046	hyper	DMR	Blood_adult
0.102023643	hyper	"chr4,134160200,134160400"	Biswal_PM2.5	0.11016572	hyper	DMR	Blood_adult
0.122084526	hyper	"chr6,17784600,17784800"	Biswal_PM2.5	0.17457771	hyper	DMR	Blood_adult
0.152390465	hyper	"chr6,87876000,87876200"	Biswal_PM2.5	0.167264855	hyper	DMR	Blood_adult
0.124806601	hyper	"chr8,78633200,78633400"	Biswal_PM2.5	0.121994867	hyper	DMR	Blood_adult
0.122069293	hyper	"chr8,123393000,123393200"	Biswal_PM2.5	-0.12732187	hypo	DMR	Blood_adult
-0.193043104	hypo	"chr1,36915200,36915400"	Biswal_PM2.5	-0.103014113	hypo	DMR	Blood_adult
-0.1543377	hypo	"chr10,63416400,63416600"	Biswal_PM2.5	-0.149204877	hypo	DMR	Blood_adult
-0.111875499	hypo	"chr11,99145800,99146000"	Biswal_PM2.5	-0.247240732	hypo	DMR	Blood_adult
-0.205862896	hypo	"chr12,19724600,19724800"	Biswal_PM2.5	-0.124231438	hypo	DMR	Blood_adult
-0.102995767	hypo	"chr13,13531000,13531200"	Biswal_PM2.5	-0.104719087	hypo	DMR	Blood_adult
-0.111775245	hypo	"chr13,81690600,81690800"	Biswal_PM2.5	-0.117553214	hypo	DMR	Blood_adult
-0.105945902	hypo	"chr15,59618200,59618400"	Biswal_PM2.5	-0.137802636	hypo	DMR	Blood_adult
-0.107919056	hypo	"chr16,24625800,24626000"	Biswal_PM2.5	-0.144448065	hypo	DMR	Blood_adult
-0.112185653	hypo	"chr16,25040200,25040400"	Biswal_PM2.5	-0.106622435	hypo	DMR	Blood_adult
-0.112008854	hypo	"chr17,90239000,90239200"	Biswal_PM2.5	-0.14436613	hypo	DMR	Blood_adult
-0.107626926	hypo	"chr18,15204400,15204600"	Biswal_PM2.5	-0.103378494	hypo	DMR	Blood_adult
-0.100879139	hypo	"chr19,53892800,53893000"	Biswal_PM2.5	-0.127774176	hypo	DMR	Blood_adult
-0.112950815	hypo	"chr2,165509800,165510000"	Biswal_PM2.5	-0.166967969	hypo	DMR	Blood_adult
-0.169541958	hypo	"chr3,88451800,88452000"	Biswal_PM2.5	-0.129842878	hypo	DMR	Blood_adult
-0.177342722	hypo	"chr3,106484800,106485000"	Biswal_PM2.5	-0.186950799	hypo	DMR	Blood_adult
-0.102165343	hypo	"chr7,30099400,30099600"	Biswal_PM2.5	-0.103901185	hypo	DMR	Blood_adult
-0.112542927	hypo	"chr7,132372400,132372600"	Biswal_PM2.5	-0.149852405	hypo	DMR	Blood_adult
-0.16076075	hypo	"chr8,57432800,57433000"	Biswal_PM2.5	-0.118434043	hypo	DMR	Blood_adult
-0.109432041	hypo	"chr8,123037600,123037800"	Biswal_PM2.5	-0.123882846	hypo	DMR	Blood_adult
-0.128643551	hypo	"chr9,32758800,32759000"	Biswal_PM2.5	-0.107051926	hypo	DMR	Blood_adult
-0.109997465	hypo	"chr9,106176600,106176800"	Biswal_PM2.5	-0.125872722	hypo	DMR	Blood_adult
-0.129469331	hypo	"chr9,121455400,121455600"	Biswal_PM2.5	-0.101536884	hypo	DMR	Blood_adult
-0.422736834	hypo	"chrX,169986800,169987400"	Biswal_PM2.5	-0.345754003	hypo	DMR	Blood_adult
0.117685695	hyper	"chr10,45100400,45100600"	Walker_TBT	0.118147969	hyper	DMR	Blood_adult
0.181795472	hyper	"chr13,111845400,111845600"	Walker_TBT	0.179435706	hyper	DMR	Blood_adult
0.154182848	hyper	"chr14,75769400,75769600"	Walker_TBT	0.157154189	hyper	DMR	Blood_adult
0.1026731	hyper	"chr15,35833200,35833400"	Walker_TBT	0.194643474	hyper	DMR	Blood_adult
0.165993396	hyper	"chr15,80784800,80785000"	Walker_TBT	0.153800956	hyper	DMR	Blood_adult
0.107663281	hyper	"chr15,98074600,98074800"	Walker_TBT	0.147690685	hyper	DMR	Blood_adult
0.128406861	hyper	"chr16,96110000,96110200"	Walker_TBT	0.154836749	hyper	DMR	Blood_adult
0.142577409	hyper	"chr17,44364600,44364800"	Walker_TBT	0.135423465	hyper	DMR	Blood_adult
0.104078381	hyper	"chr2,51768600,51768800"	Walker_TBT	0.131932814	hyper	DMR	Blood_adult
0.102113399	hyper	"chr2,166394800,166395000"	Walker_TBT	0.123366762	hyper	DMR	Blood_adult
0.119513223	hyper	"chr5,37083200,37083400"	Walker_TBT	0.157834151	hyper	DMR	Blood_adult
0.117096123	hyper	"chr5,74366800,74367000"	Walker_TBT	0.107863278	hyper	DMR	Blood_adult
0.118950601	hyper	"chr5,101934800,101935000"	Walker_TBT	0.119266529	hyper	DMR	Blood_adult
0.104770108	hyper	"chr7,28800000,28800200"	Walker_TBT	0.125265061	hyper	DMR	Blood_adult
0.11765128	hyper	"chr8,116876000,116876200"	Walker_TBT	0.113844608	hyper	DMR	Blood_adult
0.101793907	hyper	"chr9,51214000,51214200"	Walker_TBT	0.115017899	hyper	DMR	Blood_adult
0.124147999	hyper	"chr9,71018800,71019000"	Walker_TBT	0.120507793	hyper	DMR	Blood_adult
-0.160700604	hypo	"chr1,64466800,64467000"	Walker_TBT	-0.142732859	hypo	DMR	Blood_adult
-0.139541804	hypo	"chr1,179561200,179561400"	Walker_TBT	-0.16202119	hypo	DMR	Blood_adult
-0.152915722	hypo	"chr10,44602200,44602400"	Walker_TBT	-0.152355824	hypo	DMR	Blood_adult
-0.257614958	hypo	"chr10,84955200,84955400"	Walker_TBT	-0.247227472	hypo	DMR	Blood_adult
-0.13313097	hypo	"chr10,86063000,86063200"	Walker_TBT	-0.105562967	hypo	DMR	Blood_adult
-0.11809946	hypo	"chr10,96163400,96163600"	Walker_TBT	-0.1415764	hypo	DMR	Blood_adult
-0.149994729	hypo	"chr11,99165000,99165200"	Walker_TBT	-0.130165486	hypo	DMR	Blood_adult
-0.112825535	hypo	"chr12,100499600,100499800"	Walker_TBT	-0.126892617	hypo	DMR	Blood_adult
-0.14393381	hypo	"chr12,110581800,110582000"	Walker_TBT	-0.136048438	hypo	DMR	Blood_adult
-0.127351844	hypo	"chr13,15848200,15848400"	Walker_TBT	-0.143687507	hypo	DMR	Blood_adult
-0.13948045	hypo	"chr13,104629800,104630000"	Walker_TBT	-0.108708869	hypo	DMR	Blood_adult
-0.118530222	hypo	"chr13,109826200,109826400"	Walker_TBT	-0.13173992	hypo	DMR	Blood_adult
-0.121443125	hypo	"chr13,114405200,114405400"	Walker_TBT	-0.115918187	hypo	DMR	Blood_adult
